OrphaCode,Name,ExpertLink,ClassOrphaCodes,ClassNames
896,Waardenburg syndrome type 3,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=896,93890,Rare developmental defect during embryogenesis
857,Townes-Brocks syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=857,93890,Rare developmental defect during embryogenesis
894,Waardenburg syndrome type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=894,93890,Rare developmental defect during embryogenesis
682,Hyperkalemic periodic paralysis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=682,98006,Rare neurologic disease
800,Schwartz-Jampel syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=800,93419,Rare bone disease
628,Diastrophic dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=628,93419,Rare bone disease
673,Malaria,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=673,68416,Rare infectious disease
681,Hypokalemic periodic paralysis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=681,98006,Rare neurologic disease
126,Blepharophimosis-ptosis-epicanthus inversus syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=126,93890,Rare developmental defect during embryogenesis
107,BOR syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=107,93890,Rare developmental defect during embryogenesis
774,Hereditary hemorrhagic telangiectasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=774,93890,Rare developmental defect during embryogenesis
794,Saethre-Chotzen syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=794,93890,Rare developmental defect during embryogenesis
710,Pfeiffer syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=710,93890,Rare developmental defect during embryogenesis
2869,Peutz-Jeghers syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2869,97935,Rare gastroenterologic disease
893,WAGR syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=893,93890,Rare developmental defect during embryogenesis
912,Zellweger syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=912,68367,Rare inborn errors of metabolism
50,Aicardi syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=50,93890,Rare developmental defect during embryogenesis
53,Albers-Sch̦nberg osteopetrosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=53,93419,Rare bone disease
14,Abetalipoproteinemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=14,97978,Rare endocrine disease
52,Alagille syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=52,93890,Rare developmental defect during embryogenesis
167,Ch̩diak-Higashi syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=167,98004,Rare immune disease
195,Cat-eye syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=195,93890,Rare developmental defect during embryogenesis
207,Crouzon syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=207,93890,Rare developmental defect during embryogenesis
205,Crigler-Najjar syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=205,57146,Rare hepatic disease
160148,Cap polyposis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=160148,97935,Rare gastroenterologic disease
201,Cowden syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=201,93890,Rare developmental defect during embryogenesis
192,Coffin-Lowry syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=192,93890,Rare developmental defect during embryogenesis
169808,Mild hemophilia A,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169808,97992,Rare hematologic disease
169802,Severe hemophilia A,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169802,97992,Rare hematologic disease
169805,Moderate hemophilia A,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169805,97992,Rare hematologic disease
562,McCune-Albright syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=562,93419,Rare bone disease
565,Menkes disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=565,68367,Rare inborn errors of metabolism
474,Jeune syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=474,93419,Rare bone disease
540,Familial hemophagocytic lymphohistiocytosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=540,98004,Rare immune disease
568,"Microphthalmia, Lenz type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=568,93890,Rare developmental defect during embryogenesis
564,Meckel syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=564,93890,Rare developmental defect during embryogenesis
289,Ellis Van Creveld syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=289,93419,Rare bone disease
258,Laminin subunit alpha 2-related congenital muscular dystrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=258,98006,Rare neurologic disease
1247,Schistosomiasis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1247,68416,Rare infectious disease
112,Bartter syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=112,93626,Rare renal disease
1646,Partial chromosome Y deletion,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1646,98047,Rare infertility
169464,Primary CD59 deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169464,98004,Rare immune disease
116,Beckwith-Wiedemann syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=116,93890,Rare developmental defect during embryogenesis
87,Apert syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=87,93890,Rare developmental defect during embryogenesis
169618,Secondary central precocious puberty,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169618,97978,Rare endocrine disease
169615,Idiopathic central precocious puberty,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169615,97978,Rare endocrine disease
97,Familial paroxysmal ataxia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97,98006,Rare neurologic disease
169467,Recurrent Neisseria infections due to factor D deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169467,98004,Rare immune disease
313,Lamellar ichthyosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313,89826,Rare skin disease
169799,Mild hemophilia B,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169799,97992,Rare hematologic disease
169796,Moderate hemophilia B,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169796,97992,Rare hematologic disease
169793,Severe hemophilia B,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169793,97992,Rare hematologic disease
171220,Rectal duplication,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171220,93890,Rare developmental defect during embryogenesis
1000,Ocular albinism with late-onset sensorineural deafness,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1000,97966,Rare ophthalmic disorder
999,Ermine phenotype,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=999,93890,Rare developmental defect during embryogenesis
171430,Severe congenital nemaline myopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171430,98006,Rare neurologic disease
171433,Intermediate nemaline myopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171433,98006,Rare neurologic disease
171436,Typical nemaline myopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171436,98006,Rare neurologic disease
171439,Childhood-onset nemaline myopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171439,98006,Rare neurologic disease
171442,Adult-onset nemaline myopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171442,98006,Rare neurologic disease
171445,Muscle filaminopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171445,98006,Rare neurologic disease
171607,X-linked spastic paraplegia type 34,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171607,98006,Rare neurologic disease
2771,Bruck syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2771,93419,Rare bone disease
171612,Autosomal dominant spastic paraplegia type 37,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171612,98006,Rare neurologic disease
171617,Autosomal dominant spastic paraplegia type 38,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171617,98006,Rare neurologic disease
1349,Mitochondrial DNA-related cardiomyopathy and hearing loss,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1349,97929,Rare cardiac disease
171622,Autosomal recessive spastic paraplegia type 32,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171622,98006,Rare neurologic disease
171629,Autosomal recessive spastic paraplegia type 35,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171629,98006,Rare neurologic disease
861,Treacher-Collins syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=861,93890,Rare developmental defect during embryogenesis
308,Progressive myoclonic epilepsy type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308,98006,Rare neurologic disease
199,Cornelia de Lange syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=199,93890,Rare developmental defect during embryogenesis
2162,Holoprosencephaly,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2162,93890,Rare developmental defect during embryogenesis
930,Idiopathic achalasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=930,97935,Rare gastroenterologic disease
998,Albinism-deafness syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=998,93890,Rare developmental defect during embryogenesis
1727,22q11.2 duplication syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1727,93890,Rare developmental defect during embryogenesis
169079,Cernunnos-XLF deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169079,98004,Rare immune disease
1716,Distal trisomy 18q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1716,93890,Rare developmental defect during embryogenesis
1715,Trisomy 18p,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1715,93890,Rare developmental defect during embryogenesis
3380,Trisomy 18,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3380,93890,Rare developmental defect during embryogenesis
168984,CLAPO syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168984,93890,Rare developmental defect during embryogenesis
1707,Distal trisomy 15q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1707,93890,Rare developmental defect during embryogenesis
168999,Malignant melanoma of the mucosa,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168999,250908,Rare neoplastic disease
3378,Trisomy 13,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3378,93890,Rare developmental defect during embryogenesis
169110,Immunoglobulin heavy chain deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169110,98004,Rare immune disease
169100,Immunodeficiency due to CD25 deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169100,98004,Rare immune disease
169105,Good syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169105,98004,Rare immune disease
169090,Combined immunodeficiency due to CRAC channel dysfunction,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169090,98004,Rare immune disease
236,Trisomy 9p,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=236,93890,Rare developmental defect during embryogenesis
169095,Severe combined immunodeficiency due to FOXN1 deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169095,98004,Rare immune disease
169082,Combined immunodeficiency due to CD3gamma deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169082,98004,Rare immune disease
169085,Susceptibility to respiratory infections associated with CD8alpha chain mutation,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169085,98004,Rare immune disease
168829,Primary peritoneal carcinoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168829,250908,Rare neoplastic disease
168816,Peritoneal cystic mesothelioma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168816,250908,Rare neoplastic disease
753,"46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=753,93890,Rare developmental defect during embryogenesis
868,Triose phosphate-isomerase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=868,68367,Rare inborn errors of metabolism
168811,Malignant peritoneal mesothelioma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168811,250908,Rare neoplastic disease
218,Darier disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=218,89826,Rare skin disease
168796,"Heart-hand syndrome, Slovenian type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168796,93890,Rare developmental defect during embryogenesis
1465,Coffin-Siris syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1465,93890,Rare developmental defect during embryogenesis
168782,Childhood disintegrative disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168782,98006,Rare neurologic disease
1642,Distal monosomy 9p,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1642,93890,Rare developmental defect during embryogenesis
168966,Composite lymphoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168966,250908,Rare neoplastic disease
168960,Refractory anemia with excess blasts in transformation,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168960,250908,Rare neoplastic disease
8,"47,XYY syndrome",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=8,93890,Rare developmental defect during embryogenesis
1636,Distal monosomy 7q36,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1636,93890,Rare developmental defect during embryogenesis
168953,Myeloid/lymphoid neoplasm associated with FGFR1 rearrangement,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168953,250908,Rare neoplastic disease
1600,Monosomy 18q,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1600,93890,Rare developmental defect during embryogenesis
168950,Myeloid/lymphoid neoplasm associated with PDGFRB rearrangement,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168950,250908,Rare neoplastic disease
168947,Myeloid/lymphoid neoplasm associated with PDGFRA rearrangement,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168947,250908,Rare neoplastic disease
1598,Monosomy 18p,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1598,93890,Rare developmental defect during embryogenesis
168940,Chronic eosinophilic leukemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168940,250908,Rare neoplastic disease
2773,Osteogenesis imperfecta-retinopathy-seizures-intellectual disability syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2773,93419,Rare bone disease
2772,Congenital osteogenesis imperfecta-microcephaly-cataracts syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2772,93419,Rare bone disease
2609,Isolated complex I deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2609,68367,Rare inborn errors of metabolism
626,Large congenital melanocytic nevus,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=626,89826,Rare skin disease
773,Refsum disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=773,98006,Rare neurologic disease
11,Pentasomy X,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=11,93890,Rare developmental defect during embryogenesis
169154,T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169154,98004,Rare immune disease
169150,Immunodeficiency due to a late component of complement deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169150,98004,Rare immune disease
169160,T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169160,98004,Rare immune disease
169157,T-B+ severe combined immunodeficiency due to CD45 deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169157,98004,Rare immune disease
169139,Transient hypogammaglobulinemia of infancy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169139,98004,Rare immune disease
1947,"Progressive epilepsy-intellectual disability syndrome, Finnish type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1947,98006,Rare neurologic disease
169147,Immunodeficiency due to a classical component pathway complement deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169147,98004,Rare immune disease
169142,Recurrent infection due to specific granule deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169142,98004,Rare immune disease
596,X-linked centronuclear myopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=596,98006,Rare neurologic disease
610,Bethlem myopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=610,98006,Rare neurologic disease
169186,Autosomal recessive centronuclear myopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169186,98006,Rare neurologic disease
464,Incontinentia pigmenti,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=464,93890,Rare developmental defect during embryogenesis
3307,Tetrasomy 18p,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3307,93890,Rare developmental defect during embryogenesis
169189,Autosomal dominant centronuclear myopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169189,98006,Rare neurologic disease
44,Neonatal adrenoleukodystrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=44,68367,Rare inborn errors of metabolism
